id,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127
vec-788,-0.270161,0.56063,0.612485,0.98862,0.013152,0.312692,-0.290757,0.7654,-0.929235,0.363715,0.70583,0.475786,0.591426,0.62398,0.573761,0.952184,0.52653,-0.366461,-0.065801,0.983062,-0.973486,-0.778615,0.307415,0.936088,0.862867,-0.267895,0.827094,-0.862699,0.469792,-0.426919,0.273064,0.202826,-0.9888,0.79506,0.467109,0.577295,-0.240821,-0.856948,0.250285,0.643649,0.427577,0.610228,0.878483,0.984783,0.898533,-0.258991,0.186851,-0.263837,0.709169,0.249731,-0.573776,-0.84348,-0.17507,0.57807,-0.014609,0.828449,0.499758,0.037816,-0.534646,-0.331303,0.67802,-0.831565,0.432069,0.46847,-0.725989,-0.88187,-0.208906,-0.494781,-0.931435,-0.552397,0.10123,-0.774994,-0.101099,0.581878,-0.428019,-0.247374,0.234134,0.750978,0.389407,-0.127807,0.81012,-0.837749,0.628425,0.846436,-0.065581,0.731403,-0.822107,-0.403021,-0.134437,0.466431,0.306771,-0.691402,-0.504089,0.854915,-0.310133,-0.843686,0.125306,0.880474,0.268012,-0.585452,0.438409,-0.721185,-0.067767,0.73445,0.600787,0.464181,0.520937,0.321193,-0.856536,-0.732103,-0.01348,-0.930297,-0.687367,0.736941,0.117317,0.313336,-0.791947,-0.379873,0.107525,-0.585025,0.806581,0.049984,0.747619,0.202861,0.080705,-0.906999,-0.070928,0.775162
vec-789,0.818274,-0.733004,0.666072,0.505246,-0.767462,-0.160813,0.062834,0.434128,0.196235,-0.707679,0.125596,-0.84744,-0.65369,-0.623571,-0.342455,-0.571881,-0.88648,-0.057522,0.329216,-0.278233,0.638195,0.186949,-0.214429,-0.581639,0.4899,0.459987,0.496758,-0.108284,-0.590414,0.834369,-0.812884,0.632535,0.140795,0.334053,-0.608867,0.900125,-0.645646,0.45229,0.74523,0.426773,0.297785,-0.554675,0.507628,0.043932,0.999985,-0.862366,0.01591,-0.642421,0.454735,0.16745,0.749169,-0.509773,-0.718155,-0.462171,0.75028,-0.935798,0.640076,0.839875,0.704845,-0.388497,-0.424351,0.063193,0.07638,0.304279,0.10669,0.92919,0.61602,0.844167,-0.656985,0.564538,-0.220107,0.774555,-0.758991,-0.614881,0.818986,-0.47762,0.012666,-0.795288,0.453563,0.559403,0.043056,0.550521,-0.451609,0.79718,-0.573625,0.3727,0.993784,0.855213,0.484426,0.065426,-0.596188,0.749408,-0.877163,-0.992347,-0.17017,-0.958262,0.899464,-0.662017,-0.886736,-0.925419,-0.060564,-0.340787,0.578438,0.003092,-0.483639,-0.092621,-0.500264,0.98873,-0.49943,-0.15779,0.728098,0.759052,0.541639,-0.001784,0.367073,-0.140873,-0.160728,-0.652239,-0.950473,-0.092565,0.787384,-0.291323,0.561627,0.374302,0.267574,-0.799614,-0.443926,0.181889
vec-790,-0.90032,-0.840301,0.017126,0.263147,0.543479,0.603701,-0.719175,-0.936277,0.202118,0.980672,0.48831,-0.081659,-0.12084,-0.391114,-0.69358,-0.524208,0.321406,-0.513303,0.65628,0.263184,-0.660754,0.145631,0.815902,-0.929104,-0.309484,-0.574726,-0.88624,-0.964805,-0.312784,0.315032,-0.531896,-0.887584,-0.622541,0.535137,0.797018,0.518509,0.319056,0.17382,-0.732065,0.155965,-0.990957,-0.998221,0.570954,0.16658,0.687989,-0.129022,0.313638,0.511625,0.981938,-0.086478,0.119375,-0.133741,0.792435,0.747945,0.137904,0.014756,0.394278,-0.578816,-0.682587,-0.718081,-0.900235,-0.040814,0.536889,-0.502075,0.146488,-0.822409,0.712095,0.426797,0.33411,-0.116867,0.942363,0.901739,-0.29879,-0.264826,-0.070384,-0.376271,0.332125,0.81597,-0.81081,0.264207,-0.617712,0.811125,-0.50049,-0.109751,0.343251,-0.867226,0.452645,-0.188319,-0.127198,-0.224185,0.684885,-0.920873,0.771279,-0.248233,-0.620972,0.871158,0.937203,0.276745,0.003578,0.312504,0.957804,-0.378425,-0.499161,-0.427833,0.550635,0.472327,-0.468621,-0.299002,-0.714331,0.305514,0.550104,0.68226,0.489266,-0.118711,0.254844,0.781418,0.975608,-0.217413,-0.545911,0.119945,-0.008624,-0.717473,0.607408,-0.21463,0.759748,0.604684,0.97981,-0.303564
vec-791,-0.394679,0.498814,-0.474664,-0.911207,-0.696563,-0.583671,0.75253,0.550639,0.776573,0.408088,0.426167,0.887933,0.002931,0.160902,0.269418,-0.927244,0.984689,0.696501,0.672384,-0.908531,-0.838459,-0.703279,-0.388067,0.818856,-0.086665,-0.215397,-0.084075,-0.068869,0.439145,-0.36054,0.879308,-0.25979,0.271189,-0.644935,0.26269,0.716595,-0.892074,-0.195032,0.176837,0.523523,0.927188,-0.984945,0.053372,-0.664864,0.850227,-0.614563,-0.498997,-0.991093,-0.434336,-0.043362,0.870103,0.5197,0.981997,0.13649,0.87558,0.109461,-0.488586,-0.102333,0.561038,-0.468048,0.151606,-0.129357,-0.097707,0.282672,-0.514597,0.248903,0.051063,0.656129,0.093444,-0.480346,0.678888,0.701964,-0.04634,0.451989,0.02842,-0.557843,-0.662145,-0.821578,-0.909204,0.554419,0.098454,0.085601,0.071363,0.724262,0.680533,0.569393,-0.717515,0.124692,0.650023,0.781089,0.78498,0.619397,0.322304,-0.024651,-0.184646,0.899758,0.367444,0.13818,0.083022,-0.854229,0.462001,-0.134409,-0.969564,-0.77906,0.465228,-0.577282,0.924857,-0.394036,0.23019,0.656384,-0.676094,-0.290413,-0.432442,0.301934,-0.942083,-0.88607,-0.939178,-0.266316,-0.637127,-0.524549,-0.971643,-0.87896,-0.789245,0.455218,-0.737968,-0.101727,-0.947814,0.891936
vec-792,0.694491,-0.677235,-0.79929,0.214907,0.552597,0.851581,-0.995868,0.751128,-0.685722,-0.577617,0.964362,-0.52026,0.548158,-0.512416,0.52931,0.135371,-0.914707,-0.619571,0.169352,0.082527,-0.805416,-0.83006,0.99143,-0.037925,-0.155733,-0.984807,-0.069677,0.747818,0.302959,-0.782262,-0.337159,-0.264236,-0.5721,-0.872082,0.353426,-0.426317,-0.827184,-0.493438,-0.42485,0.834491,0.503936,0.086023,-0.832443,0.733807,-0.794496,-0.909947,0.050064,-0.893635,0.058041,-0.160561,0.197738,0.129813,0.770927,-0.181757,0.273814,-0.080556,0.988023,0.508914,0.539908,0.563603,-0.819971,-0.691599,-0.5396,-0.323754,-0.508621,0.596965,-0.214133,0.146357,0.1407,0.224388,0.343483,0.09922,-0.467069,-0.981164,0.87302,-0.959532,0.612526,0.750146,0.514306,-0.90977,0.711041,0.947105,-0.6483,-0.408728,0.70151,0.675082,-0.413292,0.187825,0.200699,-0.812345,-0.037043,-0.07171,0.423189,0.410349,-0.644128,0.363222,-0.0917,-0.671602,-0.849948,0.164873,0.709322,0.388237,-0.264298,-0.711797,-0.694415,0.99568,-0.127976,0.658916,-0.388659,-0.839332,-0.688787,-0.229365,-0.007739,0.412078,0.322593,-0.794605,0.888822,-0.853879,-0.947505,-0.039446,-0.520897,0.450008,0.618374,0.282544,0.958565,-0.267474,-0.671529,0.589767
vec-793,-0.908946,-0.266549,0.908177,0.006375,0.850586,0.033426,-0.614648,-0.74056,-0.436825,-0.209048,-0.296242,0.139332,-0.262965,-0.98993,-0.263272,-0.733983,0.224216,-0.738555,0.801086,0.674124,-0.691172,0.188587,-0.713436,0.605674,0.293483,-0.542402,-0.888718,-0.04798,0.225256,0.223111,-0.676319,-0.901454,-0.536233,0.263942,0.248801,-0.607964,0.658609,-0.567777,0.876066,-0.678707,0.474409,-0.481587,0.844369,-0.558667,-0.451114,-0.254566,-0.701509,0.117608,-0.223895,-0.772,0.015501,-0.052079,-0.191472,0.247251,-0.017811,-0.311719,0.13084,0.014815,0.20416,-0.239559,-0.838477,-0.050902,0.310918,0.652349,0.648755,-0.130169,-0.675486,-0.752197,-0.109356,-0.408179,-0.00616,0.302854,-0.759079,0.081533,-0.372891,-0.320209,-0.60311,0.078914,0.998689,-0.447755,-0.68324,0.310267,0.933572,-0.425267,0.799776,-0.041595,-0.301159,-0.258089,-0.822211,-0.793983,-0.205355,-0.14097,0.206424,0.731773,-0.082398,-0.181601,0.134521,-0.603491,-0.130642,-0.779031,-0.080728,0.719506,-0.705703,0.269954,-0.797474,-0.285192,0.574119,-0.57795,0.626778,0.08118,0.327762,0.680246,-0.535552,0.612207,-0.856809,-0.358573,-0.429895,0.784285,-0.141287,-0.905963,-0.067813,-0.1373,0.84619,0.880392,0.284565,-0.950224,0.406018,-0.054768
vec-794,0.633374,0.034621,-0.375866,0.200112,-0.009438,-0.082138,-0.381231,-0.325003,0.959903,-0.448373,0.582107,-0.64916,-0.529585,0.854495,-0.434207,0.896285,0.971295,-0.048804,0.417813,-0.289702,0.415638,0.646249,-0.254887,0.000725,0.126529,-0.160267,-0.833291,0.539619,0.677123,0.481687,-0.313323,-0.317672,0.212095,-0.642308,-0.852826,-0.397903,-0.602811,0.834691,0.413654,0.629895,0.846172,-0.061032,0.09131,0.743181,-0.753302,-0.850485,-0.740242,0.273014,0.203558,0.083343,-0.537526,0.528635,0.152367,-0.563301,-0.88524,0.717973,-0.514579,0.82371,-0.599745,-0.707708,0.349006,0.182827,0.459271,0.271894,0.319216,0.694624,-0.890535,0.900324,-0.428784,-0.421037,-0.494924,0.227348,0.245352,-0.722309,0.685982,-0.145356,0.591767,0.975623,-0.462212,0.510176,0.387837,-0.188938,-0.008832,-0.641961,0.85574,-0.371238,0.062665,0.684028,-0.041312,-0.347452,-0.087339,0.029362,0.352812,-0.644476,-0.316867,0.432849,0.084563,0.514961,-0.544832,-0.604004,-0.455813,0.158007,0.565975,-0.018369,-0.297241,0.826462,-0.349423,-0.094004,0.34681,-0.877061,0.604646,0.17332,0.423876,-0.166923,-0.035708,0.856428,0.566466,0.620601,0.704708,0.486931,0.918303,0.951399,-0.128933,0.216646,0.929743,-0.306183,-0.028987,0.112535
vec-795,0.603408,0.163821,-0.376511,0.091998,0.367853,0.819762,-0.596568,0.196088,-0.322196,0.145778,-0.068639,-0.327118,0.97053,0.959396,0.453858,-0.853592,0.118449,-0.619122,-0.432376,-0.959617,0.416695,0.517884,-0.154639,-0.979719,-0.551603,0.968475,0.048294,0.664619,0.273328,-0.896642,-0.499339,-0.87236,-0.918707,-0.719445,-0.815471,0.135333,-0.718311,0.857811,0.652573,0.697309,-0.840588,0.978546,0.411875,-0.157565,-0.725284,-0.136957,0.307137,-0.046125,0.704752,0.685987,0.738398,0.505354,-0.008926,0.430072,0.121238,-0.503457,-0.743521,0.823435,-0.564439,-0.182518,-0.7732,0.888515,0.44873,0.255102,-0.100429,-0.534491,0.025719,0.880052,-0.819039,-0.757824,0.888893,-0.520218,0.967849,0.101224,-0.624762,-0.127357,-0.049423,0.974967,0.604945,-0.099389,-0.520648,-0.203766,0.473613,-0.207279,0.39478,-0.03371,0.125771,0.037317,-0.982754,0.777068,0.364359,-0.382986,-0.067057,0.969981,0.822705,-0.030914,0.41538,-0.639818,0.264385,0.033265,0.54464,0.186917,-0.890711,0.826027,0.903431,0.675964,0.837303,0.39441,-0.991695,0.013676,0.134723,0.256192,-0.881257,-0.077515,0.532138,0.19049,-0.861889,0.981165,0.527931,0.526643,-0.285571,0.053269,-0.565139,0.942392,-0.284392,-0.47918,-0.374183,-0.185507
vec-796,0.377633,-0.328089,-0.700438,-0.970029,-0.636951,-0.793856,-0.793682,0.938124,-0.570611,0.358183,0.282225,-0.649616,0.916336,0.230766,-0.17347,0.584989,0.638222,-0.807655,0.46303,0.525203,-0.184628,0.800883,-0.768035,-0.729595,0.114216,-0.124541,0.611104,-0.518592,0.465401,0.349718,-0.565149,0.697673,0.865257,0.913188,-0.949816,0.099908,0.651176,0.01287,-0.064778,0.447104,0.429443,0.999678,-0.172342,-0.13833,0.171777,0.824321,0.181984,0.234618,-0.754477,0.147125,0.127324,-0.159647,-0.409873,0.043384,0.906685,0.56084,-0.763887,0.580344,0.205554,-0.01548,0.949165,-0.837951,0.449018,-0.208182,0.504565,0.115374,-0.085759,-0.58188,-0.281603,-0.908623,-0.960769,-0.992012,0.408575,-0.65294,-0.773061,0.455314,-0.334831,0.167504,0.268863,0.459894,-0.499626,-0.312649,0.488209,0.064671,-0.139835,0.152073,-0.819172,0.673157,0.080977,0.325632,-0.945816,0.243945,-0.057357,-0.635333,-0.929747,-0.195966,0.051212,0.491645,-0.874392,0.949856,-0.07326,0.724309,0.012723,0.557694,0.651968,-0.781612,-0.642237,-0.206183,-0.416768,0.640532,0.113395,0.346657,0.892818,0.912162,0.76264,0.046803,-0.988656,-0.7929,-0.18236,0.350526,0.038795,0.336942,-0.079597,-0.925765,-0.909042,-0.114791,-0.402936,-0.302476
vec-797,0.624087,-0.937188,-0.094053,0.800757,-0.785413,-0.131119,-0.086712,0.565727,0.097008,-0.413037,-0.742256,0.875533,0.873063,0.447552,0.741774,0.433329,-0.511824,0.145847,-0.84853,-0.816922,-0.439435,0.941618,-0.356469,-0.985042,-0.547978,0.008374,0.139398,-0.680331,-0.340293,0.689038,0.844992,0.789951,-0.844566,-0.976981,0.516939,-0.428596,-0.886328,0.029789,0.909822,-0.120536,-0.419369,0.190313,-0.804641,-0.984466,-0.3565,0.241436,-0.653426,0.796029,-0.177388,-0.049846,-0.003013,-0.934619,-0.092465,0.037813,-0.126729,-0.316357,0.383532,-0.691897,-0.347216,0.817512,-0.566246,0.611378,0.733963,-0.199769,0.212651,0.356378,-0.14996,-0.397733,0.549065,-0.49634,-0.25405,-0.998157,0.275588,-0.428231,-0.973856,0.102815,-0.501811,0.469619,-0.220392,0.881089,-0.850716,0.678709,-0.725284,-0.918427,0.300839,0.594996,-0.383813,-0.799444,-0.721164,-0.978056,-0.477456,0.077921,-0.432402,0.658029,0.046382,0.83029,0.698728,-0.324173,-0.004852,0.444175,0.289103,-0.229634,0.949751,-0.935107,0.054051,-0.265436,0.691846,0.779306,-0.529622,0.088483,-0.476451,-0.310628,0.112357,-0.747982,-0.189853,0.342666,0.563138,-0.081737,0.170304,-0.736884,-0.736547,-0.986064,0.135558,0.176111,-0.577998,0.508178,0.072361,-0.624916
vec-798,-0.270816,0.527176,0.085265,0.682897,-0.959737,0.351574,-0.552381,0.136926,0.72574,0.792952,0.071359,-0.992421,-0.537342,0.570323,-0.281817,-0.409263,-0.669197,-0.143687,0.489157,0.277923,0.749966,-0.488399,0.731515,0.603362,0.658219,0.762456,0.556531,0.32182,0.338246,-0.139691,-0.820761,0.775967,-0.635474,0.061022,-0.029439,0.776753,-0.517547,-0.080504,0.152745,-0.30086,0.9832,-0.489106,0.289764,-0.116944,0.510852,-0.382131,0.642384,-0.33549,0.177221,-0.906889,-0.87735,-0.827364,0.248091,-0.660887,0.987878,0.079791,-0.316444,-0.998659,0.38518,0.568752,-0.083074,-0.274286,-0.009804,0.59652,-0.511168,-0.227941,0.881334,0.049777,-0.03439,0.171811,0.168963,-0.429489,-0.916261,-0.607904,0.961209,0.901982,0.653747,-0.639089,-0.892043,-0.1589,-0.270518,0.694335,-0.600477,0.729937,0.084696,0.230356,-0.627023,0.055652,0.374333,-0.064747,-0.616643,-0.637388,-0.232571,0.158071,-0.911932,0.57008,-0.067225,0.288922,0.04866,-0.574578,-0.271561,0.634253,0.350712,-0.297779,-0.940558,-0.034841,-0.288292,0.519919,0.784102,-0.366206,0.13004,-0.886528,-0.292534,0.15742,0.018428,0.285083,0.602683,-0.982966,0.958669,-0.054517,-0.875816,-0.557282,-0.436266,-0.331414,0.370101,0.162824,-0.46751,0.162513
vec-799,0.612367,0.923129,0.861743,0.87571,0.612663,-0.650839,-0.094751,0.286734,0.691011,-0.662648,0.852728,-0.934603,-0.186403,0.889191,-0.930376,0.935547,-0.189049,0.92406,-0.218527,-0.145827,0.423775,-0.757632,0.412211,-0.784139,-0.919414,-0.8448,-0.185815,-0.287069,-0.859294,-0.204428,-0.949866,0.827753,-0.236802,0.068825,-0.539513,0.330972,-0.181347,0.969017,0.132165,-0.917856,-0.392991,0.238458,0.268973,0.740562,-0.406889,-0.445163,-0.782397,0.143604,0.627266,-0.019704,0.583462,0.804405,0.420792,-0.523752,0.840782,-0.113002,-0.546184,-0.568032,-0.549105,-0.18956,0.162603,-0.811939,0.511156,-0.090503,-0.925785,-0.697369,-0.180952,-0.251369,0.887943,0.190771,0.511769,-0.807298,-0.725742,-0.835995,-0.214158,0.234826,-0.588696,0.225817,0.703375,0.538317,-0.239186,-0.124426,-0.498369,-0.460046,0.040289,0.033033,-0.720145,0.309722,0.024207,-0.537525,0.652931,0.084785,-0.15948,0.909176,0.396912,0.85874,-0.639234,0.383972,0.880371,0.636799,-0.933333,0.73092,-0.738412,-0.089961,0.716364,0.673019,0.199052,0.096244,0.124242,-0.80289,0.187564,0.741098,-0.224758,-0.521128,0.463824,-0.248405,0.757415,0.676362,-0.264487,-0.744888,0.647328,-0.026572,-0.19494,0.257411,0.174124,0.577125,-0.10036,-0.855751
vec-800,-0.229564,0.974611,0.976002,-0.194281,-0.417222,-0.031236,-0.810715,-0.64569,-0.1989,-0.102522,0.293422,-0.24836,-0.082977,-0.405086,-0.301069,-0.092381,-0.314742,-0.557208,0.770521,0.267399,-0.696031,0.72341,-0.547465,0.205508,0.874734,0.700258,0.479812,0.157319,-0.240273,-0.790024,-0.819214,-0.627629,0.625611,-0.16807,-0.826731,-0.740235,0.219393,0.818,-0.29209,-0.187736,0.547333,-0.667796,0.298095,0.828063,0.213468,-0.914363,0.818992,-0.113309,0.646233,0.572856,0.722386,-0.264739,-0.606285,0.501828,0.306151,-0.403878,-0.364003,0.125585,0.105445,0.814345,-0.144753,-0.338206,-0.32582,0.731399,0.899773,-0.808654,-0.133373,0.124482,0.986868,0.646462,-0.461317,0.592705,0.507624,-0.767697,0.300706,0.709894,-0.424092,0.204257,-0.592226,0.385864,0.776065,0.918896,-0.151345,-0.627649,0.115056,0.331303,-0.721392,-0.033303,-0.353091,-0.670817,0.331831,-0.17267,-0.677254,0.734772,0.801145,-0.625225,0.577662,-0.130235,-0.905571,0.464323,-0.20439,-0.072748,0.873126,0.324324,-0.098552,0.747785,0.863042,-0.388856,-0.403074,-0.376596,-0.148981,-0.956811,-0.389562,-0.551217,0.345076,-0.817615,-0.706723,-0.46264,0.337391,-0.526758,0.603446,0.340172,-0.514126,-0.031158,0.966853,-0.97286,0.436297,-0.797007
vec-801,0.245164,-0.530923,-0.469634,-0.499933,0.838739,-0.525668,-0.70425,0.265153,-0.476562,0.99568,0.391973,-0.058146,0.970577,-0.574421,0.830504,0.183627,-0.04384,0.066934,-0.604255,0.483126,0.171076,0.084486,0.923837,0.880129,0.797824,-0.437296,0.146218,-0.203924,-0.092265,0.461533,-0.823467,-0.811323,0.895825,-0.996857,-0.789906,-0.352294,-0.693628,0.157851,-0.291411,-0.969388,-0.852618,0.247002,-0.140106,-0.392793,-0.145422,0.901606,-0.533364,0.502224,-0.1416,-0.822794,0.973774,0.114226,-0.757674,0.864394,-0.6097,0.267333,0.307942,-0.49429,-0.072564,-0.989272,-0.752949,-0.389788,-0.255724,0.361154,0.794781,-0.473876,-0.690597,-0.533358,0.696861,-0.895412,0.504392,-0.653218,-0.587817,0.183542,0.677541,0.872266,0.09474,-0.905391,-0.088921,0.679578,0.505594,-0.528096,0.528088,-0.547946,-0.012682,0.049077,-0.494603,0.086962,-0.514315,0.977346,-0.308289,-0.983464,-0.114938,-0.917183,0.619125,-0.96702,-0.428498,-0.671466,-0.077295,-0.989477,-0.572612,-0.155676,0.32259,-0.000293,-0.514662,-0.197713,0.435009,-0.299056,-0.327457,-0.163313,0.923775,-0.808891,-0.291979,0.705298,0.225058,0.872195,-0.946786,-0.844761,0.041917,-0.819113,-0.94527,-0.03623,0.310718,0.287086,0.855423,-0.075574,0.017292,0.226231
vec-802,0.728876,-0.32873,0.849683,0.599056,0.63835,0.11088,-0.541973,-0.860776,0.35806,0.186808,0.412394,-0.248998,-0.752567,0.282212,0.734741,-0.864905,-0.539309,-0.476117,-0.333331,0.999112,-0.00722,-0.300373,-0.827306,0.040081,0.980733,0.435013,0.658028,0.720647,-0.425331,-0.398112,-0.677395,0.989734,-0.498654,0.626538,-0.476446,-0.184512,0.998007,-0.169009,0.53009,0.806611,0.928938,0.886509,0.581339,-0.366855,-0.977356,-0.0708,-0.668531,0.214714,-0.430159,-0.529537,-0.701093,-0.956137,0.97461,-0.29101,-0.431489,-0.724957,-0.780141,-0.788235,-0.170174,0.371405,0.160595,0.932554,-0.617026,-0.884754,-0.555261,0.254724,0.56179,0.454519,-0.21479,-0.345323,0.653056,-0.695199,-0.808361,-0.674779,0.997198,-0.430729,0.889859,-0.387919,0.438566,-0.442607,-0.794895,-0.776775,0.164051,0.263028,-0.518313,0.191382,-0.547572,0.172171,0.440393,-0.258643,-0.262513,0.513244,-0.789654,0.89064,0.629684,0.535771,0.683889,0.584805,-0.161906,0.11544,-0.452123,0.480973,-0.887221,-0.082145,-0.739021,0.248195,0.468032,0.658912,0.284527,0.555823,0.527356,-0.192193,0.628435,-0.035854,0.343693,-0.71992,-0.671601,-0.611438,0.434933,-0.147798,0.086966,-0.265909,0.352127,-0.197254,-0.7053,-0.801354,-0.393995,0.242147
vec-803,0.657101,-0.184916,-0.373543,-0.216371,-0.919275,-0.286033,-0.885982,0.508513,0.669386,-0.197835,-0.047567,-0.404652,-0.727872,-0.129905,-0.61724,0.405413,-0.563407,-0.438768,0.910071,0.330688,-0.313899,-0.961102,-0.118031,0.631839,-0.431558,-0.821872,0.939448,0.091358,0.495567,0.298664,-0.9042,-0.029616,0.754197,0.836197,0.218725,0.943501,-0.860334,0.688021,-0.09718,-0.494751,0.242651,0.525942,0.49525,0.086005,0.437982,0.836596,-0.171832,-0.920913,0.4485,-0.474172,0.361593,0.788087,0.834369,0.142113,0.815153,-0.168691,0.552564,0.21859,0.494813,-0.395408,0.56977,0.597729,0.193213,0.89076,-0.880983,-0.824416,-0.397961,0.886629,0.686412,0.019734,0.002916,-0.084618,-0.549626,-0.374627,-0.090898,0.276936,-0.594102,-0.282355,-0.72025,-0.83478,-0.648023,-0.860631,0.71624,0.852029,0.228521,-0.397657,-0.049723,0.242804,0.469589,0.615383,0.829073,-0.058161,-0.057638,-0.086632,-0.88462,0.158634,0.541579,0.821746,0.953424,0.507565,-0.980187,-0.492785,0.859994,-0.79003,0.957295,0.687523,-0.027325,-0.665816,-0.181649,-0.539137,0.948063,-0.724841,0.869892,-0.399835,-0.67755,-0.738867,-0.930364,0.046237,-0.212535,-0.612916,0.001387,-0.209898,-0.928189,0.811891,-0.312093,-0.279078,-0.932217,-0.273535
vec-804,0.617873,-0.355369,0.954808,-0.576377,0.856576,-0.584472,0.781809,0.231417,-0.39363,-0.246068,0.735603,0.862,-0.015865,-0.242287,0.235737,0.368297,0.673344,-0.449864,-0.75446,-0.630433,0.204534,-0.331005,0.067553,0.401926,-0.637557,0.907356,0.583229,-0.972081,0.108903,-0.130916,-0.099818,-0.210804,-0.752995,0.499657,-0.759188,-0.080005,-0.386098,-0.127473,-0.650427,-0.095066,0.96137,0.502186,-0.856831,0.857835,-0.795438,-0.253764,0.437083,0.68938,-0.598988,-0.63029,0.159716,-0.37198,-0.430149,-0.188906,0.703024,0.302039,-0.873989,0.531314,-0.865228,-0.335416,-0.1795,0.174508,0.50351,-0.783491,0.251767,-0.330297,0.361701,0.235852,-0.114086,0.60544,-0.153751,-0.17883,0.383335,-0.438732,0.22393,-0.042845,0.737952,-0.834531,-0.16529,-0.410697,0.425301,-0.391364,0.758138,0.013518,-0.818434,-0.116264,-0.403476,-0.540013,-0.211182,0.943941,0.314262,-0.336319,0.034436,-0.58855,-0.70292,-0.431804,-0.685858,0.561319,-0.69371,-0.235231,-0.164406,-0.991991,0.189879,-0.477462,0.847471,-0.794481,-0.194041,-0.302965,0.42233,-0.614018,-0.994097,0.17419,-0.863677,-0.908237,0.30339,-0.446805,0.769686,-0.241316,-0.223081,0.166247,0.228485,-0.206376,-0.005612,-0.459636,0.497614,0.473251,-0.621221,-0.117633
vec-805,0.025452,-0.386101,-0.031208,0.568697,-0.476809,-0.754664,0.399086,-0.776861,-0.080674,-0.980833,-0.034197,-0.83839,0.119592,0.447638,-0.283494,-0.29767,0.270193,-0.510648,-0.590189,0.206143,0.413719,0.289966,-0.972102,0.533103,-0.229423,0.514605,0.787241,-0.813951,-0.924233,0.706495,0.130988,-0.352891,-0.368613,0.357128,0.199951,0.817576,-0.352044,0.357035,0.903869,0.616656,-0.28353,-0.293649,-0.623196,-0.094386,-0.6397,-0.430381,-0.099777,0.900748,0.873625,-0.938677,0.553942,0.442195,0.015209,0.032129,0.446777,0.895312,0.166434,-0.955022,0.79615,-0.179904,0.335396,-0.142165,-0.074842,-0.138295,-0.661662,-0.723406,-0.707415,0.670873,0.178724,-0.072146,0.686028,0.543301,-0.585196,-0.771327,-0.053148,-0.886119,0.365432,0.52559,-0.532528,-0.27867,-0.057157,0.998714,-0.132018,-0.663604,-0.515262,0.873675,-0.929593,0.548005,-0.644564,-0.304439,-0.760953,-0.561599,-0.52469,-0.232877,0.58005,-0.129496,-0.920994,0.724268,0.83464,0.497099,0.079056,-0.792933,-0.313055,-0.756795,-0.557978,0.4014,-0.603686,-0.843994,-0.150457,-0.129378,0.801153,-0.45579,0.746616,-0.630622,-0.348916,0.615138,-0.370576,0.583866,-0.414069,-0.134634,0.313852,-0.889942,0.737853,-0.868028,-0.402976,0.707936,-0.478912,0.502718
vec-806,-0.646668,0.262931,-0.340317,0.593684,-0.546007,0.29584,-0.988726,0.235585,-0.179236,-0.188354,0.338719,-0.398623,0.999231,0.58419,-0.092076,0.511769,0.052337,-0.188599,0.196068,0.741704,-0.698883,-0.142436,0.867022,0.203745,-0.327613,-0.018421,-0.668322,0.687236,0.72498,-0.732803,-0.934357,-0.617181,-0.143333,0.18102,0.359086,-0.711328,0.008865,0.291435,0.808262,0.194584,0.05877,-0.656138,-0.154437,-0.612489,0.864638,0.346722,0.277565,0.764211,-0.029631,-0.743488,-0.05668,0.969113,0.467198,-0.826707,-0.094571,-0.599487,-0.48178,0.695174,-0.699905,-0.337245,0.716309,0.495131,0.20728,0.28925,0.082131,0.93496,0.66074,-0.741597,0.32753,-0.591922,0.140736,0.416532,0.090001,-0.191744,-0.888108,-0.524011,0.725921,0.245971,-0.784323,-0.488184,0.192505,-0.705501,0.380867,-0.44314,-0.696777,0.353069,0.939466,0.240294,-0.361988,0.003066,-0.239827,0.147542,0.228268,-0.365919,-0.259195,0.894838,-0.787466,-0.703385,0.627419,-0.545978,0.546025,-0.219164,-0.326242,-0.85077,0.398603,-0.57503,0.275864,-0.659903,-0.542254,-0.8289,0.881053,0.416013,0.482716,-0.837969,0.727842,0.083279,-0.638433,-0.962676,0.298743,-0.313175,0.137482,-0.791346,0.985169,0.668992,-0.808837,-0.908614,0.034796,0.087072
